Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2025-05-19,81.244,82.265,81,81.96,3293089
2025-05-20,81.48,81.9799,81.38,81.83,2071733
2025-05-21,81.33,81.95,80.52,80.64,3337031
2025-05-22,80.555,81.56,80.37,81.21,2655732
2025-05-23,80.19,82.31,80,81.78,3860017
2025-05-27,82.27,83.31,81.87,83.06,3853699
2025-05-28,83.095,83.14,82.42,82.55,2035876
2025-05-29,82.83,83.52,82.52,83.38,3610502
2025-05-30,83.28,83.7699,82.74,83.54,4804266
2025-06-02,83.28,84.03,82.715,84,1941982
2025-06-03,84,84.24,83.171,83.81,3433605
2025-06-04,83.9,84.45,83.8,83.87,2784405
2025-06-05,84.065,84.15,83.33,84,3385923
2025-06-06,84.73,85.715,84.52,85.61,2971609
2025-06-09,85.61,85.9,84.85,85.65,3923454
2025-06-10,85.5,86.11,85.28,86.07,3361775
2025-06-11,86,87.5,85.7,86.79,3624458
2025-06-12,86.6,87.17,85.935,86.9,2918832
2025-06-13,85.975,86.36,85.15,85.59,3149374
2025-06-16,85.72,86.85,85.44,86.68,3833617
2025-06-17,86.295,86.835,85.7,85.95,4647339
2025-06-18,85.97,86.93,85.53,86.37,3162133
2025-06-20,86.77,87.08,85.82,86.1,4502844
2025-06-23,86.2,87.15,85.87,86.73,3940450
2025-06-24,87.33,88.44,87.155,88.12,3628343
2025-06-25,88.67,88.78,87.75,88.05,2885805
2025-06-26,88.36,88.71,87.21,88.39,3231214
2025-06-27,88.74,89.48,88.3,89.08,5368183
2025-06-30,89.3,89.64,88.73,89.42,3731646
2025-07-01,89.24,89.43,88.17,88.94,3058449
2025-07-02,89.04,89.63,88.52,89.52,3767927
2025-07-03,89.685,90.35,89.495,90.07,1433250
2025-07-07,90.2,90.82,89.97,90.55,2426735
2025-07-08,90.6,90.81,88.5,88.59,3246901
2025-07-09,89.38,89.84,88.97,89.83,2233730
2025-07-10,89.83,90.835,89.73,90.73,3097439
2025-07-11,90.27,90.37,89.33,89.41,2433430
2025-07-14,89.4,89.825,89.18,89.66,2104760
2025-07-15,89.68,89.8716,88.39,88.43,2601472
2025-07-16,88.72,89.12,87.6,89.04,2140558
2025-07-17,88.93,90.16,88.68,89.95,2266272
2025-07-18,90.64,90.69,86.36,89.37,7142416
2025-07-21,89.24,89.93,88.71,89.24,2528079
2025-07-22,89.16,89.39,88.23,88.93,2455830
2025-07-23,88.85,89.105,87.93,88.28,4750816
2025-07-24,89.75,95.4899,89.6,93.5,8382038
2025-07-25,94.27,95.14,93.31,94.84,5276813
2025-07-28,94.975,95.55,94.55,95.14,5124097
2025-07-29,95.44,95.89,95.1675,95.83,3517403
2025-07-30,96.03,96.605,95.63,95.99,3244997
2025-07-31,96.1,97.065,95.76,96.22,3449634
2025-08-01,95.525,95.525,93.69,95.17,2846050
2025-08-04,95.5,96.94,95.14,96.91,2328223
2025-08-05,97.04,97.2191,95.48,96.34,4212814
2025-08-06,96.62,96.7,95.69,96.56,2352620
2025-08-07,97.32,97.35,96.34,96.45,2792059
2025-08-08,96.94,97.465,96.52,96.85,2570206
2025-08-11,96.92,97.63,96.76,96.94,2126546
2025-08-12,97.19,97.44,95.6,96.13,3515775
2025-08-13,96.51,96.6981,94.97,95.57,3514890
2025-08-14,95.685,96.31,95.135,95.4,2459401
2025-08-15,95.52,95.52,94.55,94.68,2898963
2025-08-18,94.68,94.93,93.86,94.34,2801887
2025-08-19,94.21,94.57,93.4,93.83,2594146
2025-08-20,93.85,94.58,93.28,94.5,2364727
2025-08-21,94.19,94.575,93.92,93.96,1770298
2025-08-22,94.3,95.45,94.3,94.75,2038535
2025-08-25,94.62,95.1,94.215,94.32,1685247
2025-08-26,94.16,95.15,94.05,94.9,3019816
2025-08-27,94.6,95.29,94.495,94.84,1967818
2025-08-28,94.93,95.32,94.3675,95.24,2018485
2025-08-29,95.38,95.75,94.405,94.74,1742393
2025-09-02,93.265,94.38,92.9,93.59,3109058
2025-09-03,93.59,93.8958,92.8701,93.77,1831772
2025-09-04,94.06,94.4,93.66,94.3,3693440
2025-09-05,94.52,94.8,92.12,93.48,3771446
2025-09-08,93.825,95.05,93.5,94.99,3879272
2025-09-09,95.12,95.37,94.7,94.88,2653899
2025-09-10,94.91,95.86,94.23,94.66,2466008
2025-09-11,94.72,96.16,94.7,95.88,2878977
2025-09-12,95.74,96.14,93.89,93.95,2948467
2025-09-15,94.16,94.31,92.73,92.86,4971425
2025-09-16,93,93.17,92.43,92.54,5223955
2025-09-17,92.8,94.05,92.545,93.1,3168460
2025-09-18,93.25,93.89,88.63,88.87,9834748
2025-09-19,89.22,89.93,88.67,89.57,13438557
2025-09-22,89.53,90.425,89.25,89.93,4242762
2025-09-23,89.71,89.9199,87.52,88.44,4622439
2025-09-24,88.43,89.13,87.05,87.15,4254571
2025-09-25,86.72,87.67,86.47,86.73,2799137
2025-09-26,87.07,87.6,86.9,87.51,2432689
2025-09-29,87.8,89.28,87.2,88.71,3887910
2025-09-30,88.65,89.04,87.96,88.45,4222836
2025-10-01,88.22,88.47,86.695,86.91,5350645
2025-10-02,86.825,87.425,86.45,87.34,3068132
2025-10-03,87.105,88.1593,87.06,87.61,3626092
2025-10-06,87.86,88.355,87.5,88.17,3519910
2025-10-07,88.61,88.74,87.54,88.44,2504751
2025-10-08,89.14,90.06,87.64,89.87,3688714
2025-10-09,90.43,91.47,89.77,91.4,3239384
2025-10-10,91.402,91.96,88.85,88.9,3339837
2025-10-13,89.36,89.87,88.75,89.39,1975637
2025-10-14,88.93,90.17,88.9172,89.54,2493109
2025-10-15,90.06,90.65,89.01,89.62,1895424
2025-10-16,89.765,90,87.465,87.94,2219434
2025-10-17,87.685,88.83,87.425,88.59,2469205
2025-10-20,89.28,89.81,88.77,88.86,3107403
2025-10-21,90.5,92.92,90.11,90.33,4339323
2025-10-22,90.08,90.31,87.33,87.42,4663710
2025-10-23,87.75,89.08,87.5601,88.82,3079568
2025-10-24,89.35,89.685,88.17,88.44,2756716
2025-10-27,88.95,89.14,88.14,88.78,3349088
2025-10-28,88.78,89.31,87.87,87.96,2663194
2025-10-29,87.2,87.455,85.15,85.42,4356332
2025-10-30,85.58,86.33,85.42,85.66,2305958
2025-10-31,85.53,86.39,85.2812,85.49,2817203
2025-11-03,85.4,86.64,85.03,86.39,2919356
2025-11-04,86.28,86.5499,85.53,85.87,1756912
2025-11-05,85.66,86.215,85.37,85.56,2563630
2025-11-06,85.3,86.59,85.02,86.19,2770279
2025-11-07,86.082,87.68,86.08,87.24,3431297
2025-11-10,87.2,88.299,86.825,87.82,2084797
2025-11-11,87.89,88.23,87.7,87.83,1493100
2025-11-12,87.83,89.19,87.73,88.77,1713542
2025-11-13,88.29,88.6049,87.34,87.43,1677901
2025-11-14,87.24,87.61,86.14,87.08,2542473
2025-11-17,87.08,87.23,85.29,85.7,1924837
2025-11-18,85.52,85.91,84.76,85.54,2248896
2025-11-19,85.61,86.51,85.26,86.02,2370829
2025-11-20,87.94,89.55,86.735,86.99,3037529
2025-11-21,87.36,88.211,86.79,87.66,2416497
2025-11-24,87.55,89.09,87.55,88.44,4586581
2025-11-25,88.68,89.65,88.26,89.14,3448020
2025-11-26,89.3,90.49,89.2,89.98,1785553
2025-11-28,90.24,91.26,90.07,90.92,1126117
2025-12-01,90.57,90.76,89.27,89.36,3715749
2025-12-02,89.64,89.9295,88.15,88.51,3498826
2025-12-03,88.44,88.89,87.79,88.32,2220104
2025-12-04,88.32,90.39,88.1141,90.29,4624394
2025-12-05,90.02,90.54,89.87,90.22,3468064
2025-12-08,90,90.14,89.17,89.8,4853366
2025-12-09,89.8,91.2,89.445,90.72,3888956
2025-12-10,90.88,92.2,90.32,91.92,4813562
2025-12-11,92.21,94.38,91.92,93.85,5554598
2025-12-12,93.85,94.35,93.01,93.57,4842632
2025-12-15,93.58,93.62,92.18,92.93,2543205
2025-12-16,93.02,93.685,92.38,92.93,2320027
2025-12-17,93.08,94.595,92.93,93.71,3178927
2025-12-18,94.095,95.86,94.01,94.71,5749690
2025-12-19,94.27,95.91,94.15,95.36,10575418
2025-12-22,95.36,97.72,95.06,97.46,4363021
2025-12-23,97.475,98.285,97.35,98.01,3506441
2025-12-24,97.99,98.8,97.71,98.64,1445423
2025-12-26,98.74,99.42,98.51,99.35,1701462
2025-12-29,99.35,99.54,98.8,98.87,2322203
2025-12-30,98.5,99.59,98.06,98.18,2386390
2025-12-31,98.1,98.16,97.08,97.13,2211890
2026-01-02,97.25,97.25,95.8,96.66,3998599
2026-01-05,96.24,98.86,96.24,98.45,3416358
2026-01-06,98.44,100.85,98.2,100.69,3745952
2026-01-07,100.7,101.215,99.77,100.4,3068047
2026-01-08,100.37,100.83,99.63,99.74,4106249
2026-01-09,99.64,99.81,98.23,98.24,3502171
2026-01-12,98.03,99.765,97.86,99.42,3021090
2026-01-13,99.51,99.695,97.9,98.89,3094978
2026-01-14,98.09,100.535,98.09,100.07,2995535
2026-01-15,100.54,100.97,99.735,100.33,2432634
2026-01-16,100.34,101.785,100.01,100.98,3768181
2026-01-20,99.005,100.2,97.13,97.41,3209023
2026-01-21,97.66,99.79,97.405,98.78,3189815
2026-01-22,99,99.88,98.4,98.78,3361967
2026-01-23,98.625,98.93,97.76,98.05,2405038
2026-01-26,98.25,99.38,98.05,98.89,2724000
2026-01-27,98.89,99.28,97.905,98.5,2830051
2026-01-28,98.43,99.335,97.88,98.71,3929304
2026-01-29,99.75,101.51,96.54,98.09,6006196
2026-01-30,98.035,99.705,95.61,96.89,4547609
2026-02-02,97.18,97.91,96.45,96.81,4857701
2026-02-03,96.275,96.39,86.2,87.71,14429873
2026-02-04,86.7,88.92,84.73,88.49,11493852
2026-02-05,89.315,89.47,84.555,85.51,7479611
2026-02-06,86.94,87.2,84.12,84.83,10110306
2026-02-09,84.67,86.64,84.5,86.3,7114470
2026-02-10,82.315,84.51,82.0267,82.51,8384144
2026-02-11,82.57,82.765,79.92,80.42,6681118
2026-02-12,80.94,81.09,77.09,79.01,8079777
2026-02-13,79.03,80.11,78.6,79.47,5122731
2026-02-17,80.11,81.115,79.57,80.24,5039677
2026-02-18,80.99,82.36,80.555,82.13,4812905
2026-02-19,81.59,82.3199,80.925,81.41,4680182
2026-02-20,81.76,82.41,81.01,81.87,3449989
2026-02-23,81.63,81.81,79.69,79.92,4512493
2026-02-24,79.85,81.58,78.9,81.11,3296199
2026-02-25,82.66,84.36,82.12,83.99,5675802
2026-02-26,85.54,89.0299,85.5,88.59,8282276
2026-02-27,87.5,88.61,86.88,87.58,5031446
2026-03-02,85.96,88.795,85.0223,88.09,4714276
2026-03-03,86.1612,88.715,85.85,87.41,3945682
2026-03-04,87.53,89.35,87.4,89.13,2987450
2026-03-05,88.32,89.89,87.64,88.28,2883327
2026-03-06,86.965,90.42,86.965,88.407,6022099
2026-03-09,86.98,88.8,85.61,88.05,4703432
2026-03-10,88.54,88.57,86.2837,87.59,3865702
2026-03-11,87.66,88.01,83.632,85.5,3207290
2026-03-12,84.35,85.45,83.68,84.06,3878952
2026-03-13,84.94,86.32,84.705,85.53,3369831
,,,,,
